Original,EN,Positive,Negative,Neutral,Compound
店家服務態度很差  還會跟其他客人一起取笑   很差的體驗,The store's service attitude is very poor and will make fun of other guests with a poor experience,0.133,0.262,0.605,-0.4927
"環境舒適 餐點品項及服務都很優異
無可挑剔😌😌 …","Environmental comfortable meal products and services are very good
Certainless 剔 ...",0.394,0.0,0.606,0.7574
雪中天使炒烏冬推啦,The angel in the snow pushes the Udon in the snow,0.0,0.0,1.0,0.0
"東西好吃
但是單價偏高
一人低消800","What is delicious
But the unit price is high
One person low 800",0.147,0.166,0.688,-0.0772
氣氛超好，想ㄎㄧㄤ的話找魷魚絲😂 …,"The atmosphere is super good, if you want to 话 ㄧ 找 话 话 话 气 气 😂 😂 😂 ...",0.396,0.116,0.488,0.9413
"雞皮好吃酒好喝環境舒服
帥哥店員Ivan還會請你喝可樂","Chicken skin is delicious, delicious, delicious environment is comfortable
The handsome guy clerk Ivan will also invite you to drink cola",0.561,0.0,0.439,0.9595
東西好吃，氣氛很舒壓的地方,"The things are delicious, and the atmosphere is very comfortable",0.477,0.0,0.523,0.807
俱有特色創意的店，很適合放鬆小酌的好地方！,"There are special creative shops, which is very suitable for a good place to relax and drink!",0.474,0.0,0.526,0.8932
蛤蜊好好吃 調酒也好喝 環境也很乾淨😀 …,Clade is delicious and sibacy and the environment is very clean ...,0.401,0.0,0.599,0.7713
東西好吃！氣氛好！酒也夠濃！推！！！,Things are delicious!The atmosphere is good!The wine is strong enough!push!IntersectionIntersection,0.332,0.0,0.668,0.6671
親朋好友聚會好地方，有好喝的酒和藹可親的店員 大推！！！,"Relatives and friends have a good place to meet, and there are delicious and amiable clerks!IntersectionIntersection",0.435,0.0,0.565,0.8748
醬燒鹽鞠豬.明太子山藥.柚香干貝不錯吃,Sauce yaka pig.,0.0,0.0,1.0,0.0
餐點很好吃，店員店長都很nice，推推,"The meal is delicious, and the store manager is very nice, push push",0.382,0.0,0.618,0.7778
服務生跟調酒師都好貼心,The waiter and the bartender are very intimate,0.0,0.0,1.0,0.0
東西好吃 酒很讚 服務也很讚快來,"It's good to drink, it's great. The service is very good.",0.56,0.0,0.44,0.8805
超級推的，好吃好喝，很熱鬧！,"Super push, delicious, delicious, very lively!",0.881,0.0,0.119,0.9412
整體氛圍很棒，第四間隱了！！依舊很喜歡～,"The overall atmosphere is great, the fourth hidden!IntersectionI still like it very much ~",0.365,0.0,0.635,0.784
東西好吃酒好喝❤️推薦👍🏻 …,It's delicious and delicious ❤️ Recommended 👍🏻 ...,0.479,0.0,0.521,0.8481
週末來放鬆一下,Relax on the weekend,0.492,0.0,0.508,0.4404
氣氛很好，送餐很快也很好吃,"The atmosphere is very good, and the meal is very delicious soon and it is very delicious",0.444,0.0,0.556,0.9038
食物口味有待加強，無需特別去..失望,"Food taste needs to be strengthened, no special .. Disappointed",0.185,0.353,0.462,-0.3732
服務不錯，口味菜色就個人見解,"The service is good, the taste dishes are personal insights",0.244,0.0,0.756,0.4404
每週來都沒有冷氣 真的很熱欸,It's really hot without air conditioning every week,0.0,0.0,1.0,0.0
太棒的一間店！還會再來～～～,A great shop!Will come again ~~~,0.468,0.0,0.532,0.6588
在附近上班，下班很適合來小酌～,"Go to work nearby, it is suitable for drinking after get off work ~",0.0,0.0,1.0,0.0
喜歡,like,1.0,0.0,0.0,0.3612
漂亮好喝還需要什麼理由嗎,What are the reasons for beautiful and delicious?,0.559,0.0,0.441,0.8225
用餐環境讚！餐點超好吃！,Late environment like!The meal is super delicious!,0.621,0.0,0.379,0.8475
東西好吃，酒酒好喝❤️,"It's delicious, wine is delicious ❤️",0.597,0.0,0.403,0.8126
好吃 店員用心,Delicious shopkeeper attentive,0.649,0.0,0.351,0.5719
讚喜歡！東西很好吃😋,Like it!Things are delicious 😋,0.565,0.0,0.435,0.7574
連拍照都引不起興趣,Unable to take pictures even if you take pictures,0.0,0.0,1.0,0.0
酒品介紹詳細，環境優美,"The introduction of the wine is detailed, the environment is beautiful",0.281,0.0,0.719,0.5994
都還不錯，就是鹹了一點,"It's pretty good, it's a bit salty",0.55,0.0,0.45,0.7269
餐點跟酒都很不錯⭐️⭐️⭐️⭐️⭐️,The meals and wine are very good 酒️⭐️⭐️⭐️⭐️⭐️,0.21,0.0,0.79,0.4927
"大直do值最高
得來的吧","The highest DO value is the highest
Come here",0.231,0.0,0.769,0.34
五星好評，好吃,"Five -star praise, delicious",0.785,0.0,0.215,0.8074
氣氛好、服務佳,Good atmosphere and good service,0.659,0.0,0.341,0.7003
菜色蠻有特色,The dishes are quite distinctive,0.0,0.0,1.0,0.0
雞皮很好吃好扯,Chicken skin is delicious,0.552,0.0,0.448,0.5719
氣氛有了,The atmosphere is available,0.0,0.0,1.0,0.0
氣氛很好的店,The shop with a good atmosphere,0.367,0.0,0.633,0.4404
放鬆的餐酒館,Relaxed dining tavern,0.615,0.0,0.385,0.4939
店員超棒,Superb clerk,0.804,0.0,0.196,0.6249
五星好評,Five -star praise,0.643,0.0,0.357,0.5574
讚,praise,1.0,0.0,0.0,0.5574
一個喝點東西、吃點東西的好地方。價格不太友好，如果一起去的話可能要花很多錢。儘管如此，雞尾酒還是不錯的，不太濃，菜餚也很美味。菜的份量不算大。我相信2-3人是分享訂購的所有東西的最佳團體。辣烤雞比賽真的很辣，只有當你喜歡辣的時候才可以嘗試一下。 （但我仍然喜歡這些口味！）在辛苦工作一天后，絕對值得與一些人一起嘗試！,"A good place to drink something and eat something.The price is not friendly, and it may cost a lot of money if you go together.Nevertheless, cocktails are still good, not too strong, and the dishes are delicious.The amount of dishes is not large.I believe 2-3 people are the best groups to share everything.The spicy grilled chicken game is really spicy, you can try it only when you like spicy.(But I still like these flavors!) After working hard for a day, it is definitely worth trying with some people!",0.211,0.063,0.726,0.9398
相當大的一部分，令我驚訝。食物很棒而且服務也很好。裝飾很漂亮，但燈光有點暗。,"The quite large part surprised me.The food is great and the service is good.The decoration is beautiful, but the lights are a bit dark.",0.239,0.0,0.761,0.679
"入住5星免費炸牛蒡。
- 墨西哥玉米餅沙拉佐芥末醬
- 炒烏龍麵（辣）
- 蔥牛肉串","Check in 5 -star free fried beef.
-Mexican corn cake Salazo mustard sauce
-While oolong noodles (spicy)
-Overad beef skewers",0.148,0.0,0.852,0.5106
蛤蜊跟幹貝好好吃 🥰🥰🥰 …,Clam and scallops are delicious ...,0.425,0.0,0.575,0.5719
第一次來這裡，喜歡這裡的食物、室內裝飾和服務，如果您正在尋找食物、飲料和娛樂，絕對推薦。,"For the first time, I like the food, interior decoration and services here. If you are looking for food, beverages and entertainment, it is absolutely recommended.",0.243,0.0,0.757,0.7501
很酷的地方,Cool place,0.697,0.0,0.303,0.3182
超好吃～,Super delicious ~,0.884,0.0,0.116,0.8225
超好吃,Super delicious,1.0,0.0,0.0,0.8225
很棒的服務和食物！一定會再來的！,Great service and food!Will come again!,0.484,0.0,0.516,0.6892
一切都很好吃！,Everything is delicious!,0.666,0.0,0.334,0.6114
好吃🥰,Delicious,1.0,0.0,0.0,0.5719
好的飲料和良好的服務,Good drinks and good services,0.659,0.0,0.341,0.7003
料理都很好吃耶,The dishes are delicious,0.552,0.0,0.448,0.5719
每道菜都好吃！,Every dish is delicious!,0.571,0.0,0.429,0.6114
份量很多很好吃,A lot of weight is delicious,0.425,0.0,0.575,0.5719
不錯的地方和經驗。你知道 ！,Good places and experience.You know!,0.444,0.0,0.556,0.4926
好吃！推推🤩 …,tasty!Push 🤩 ...,0.0,0.0,1.0,0.0
美味的食物，價格公道,"Delicious food, fair price",0.75,0.0,0.25,0.7184
氣氛很好,The atmosphere is very good,0.444,0.0,0.556,0.4927
我喜歡它,I like it,0.556,0.0,0.444,0.3612
好喝好吃,Delicious and delicious,0.881,0.0,0.119,0.8126
好吃的店,Delicious shop,0.787,0.0,0.213,0.5719
好吃yumyum,Delicious yumyum,0.787,0.0,0.213,0.5719
好的,OK,1.0,0.0,0.0,0.296
好ㄘˉ,Good -looking,0.744,0.0,0.256,0.4404
