Original,EN,Positive,Negative,Neutral,Compound
黑松露鮮蝦蒸蛋超香也很下飯，有提供多款單杯紅白酒的選擇，很適合家庭跟朋友聚餐,"Black loose dew, steamed eggs, and super fragrant, and it also provides a variety of single cups of red and white wine, which is very suitable for families to dinner with friends",0.183,0.06,0.757,0.6908
"本身就是瓦城集團老主顧，特意來踩點這次新開的店試試看。
同樣是中式品牌，但在菜色上的確有一些新改變，期待未來能在這裡吃到更多獨家創意料理。
服務上與其他品牌一樣優秀，飲品上也挺解膩的，如果選項更多一點會更好。
總體而言五顆星，會再回訪。","The old master of Viv City Group itself, came to step on the point of a newly opened shop to try.
The same is a Chinese brand, but there is indeed a new change in the dishes in color, looking forward to eating more exclusive creative cuisine in the future.
The service is outstanding as well as other brands, and the drinks are also sturdy, if more options will be better.
Overall five stars, will return again.",0.204,0.0,0.796,0.961
餐點精緻好吃，很有特色，三五好友聚餐很適合,"The meals are delicate and delicious, very distinctive, and three or five friends are suitable for dinner",0.364,0.0,0.636,0.7906
誤打誤撞進來用餐，沒想到每道菜都意外的好吃，算是創意台菜～會在回訪的店😊,"I accidentally bumped in to eat, but I did not expect that every dish was unexpectedly delicious.",0.232,0.078,0.69,0.6542
"可惜了瓦城招牌…
沒有主動提供水…只有給酒單跟飲料單
口味比較油跟重味道…份量稍嫌比較少
上菜速度比較慢導致飯🍚稍嫌不足份量
服務人員比較少…服務都比較慢","Unfortunately, the Wacheng signboard ...
Did not actively provide water ... Only give the wine list and beverage list
The taste is more oily and heavy ...
Slowly serving the speed of the vegetables, resulting in a little bit of shortcomings of rice
There are fewer service staff ... the service is slower",0.0,0.079,0.921,-0.5207
"整體菜色很不錯，但太下飯很容易吃很多😂最愛花生米血骰子牛，黑松露蝦仁蒸蛋
推薦！！","The overall dish is very good, but it is easy to eat too much.
recommend!Intersection",0.324,0.0,0.676,0.7382
餐點好吃和大眾化口味，服務貼心,"The meals are delicious and popular, and the service is intimate",0.419,0.0,0.581,0.7579
完全沒想到滷肉飯可以這麼好吃……,I didn't expect that the braised pork rice can be so delicious ...,0.283,0.0,0.717,0.6948
跳脫傳統台灣料理的框架，將經典菜色和不同食材結合激發不同火花，可以說是老菜新吃，吃出不同滋味～非常喜歡,"Bettering the framework of traditional Taiwanese cuisine, combining classic dishes and different ingredients to stimulate different sparks. It can be said that it is a new food and eat different tastes ~ I like it very much",0.112,0.0,0.888,0.5267
"菜色好吃、服務超用心！
推薦大家來用餐🤭","The dishes are delicious and the service is super care!
Recommend everyone to dinner 餐",0.553,0.0,0.447,0.9273
菜色有點創新，口味不錯。松露蝦仁蒸蛋有特色。,The dishes are a bit innovative and the taste is good.Tulu shrimp steamed eggs are distinctive.,0.162,0.0,0.838,0.4404
"逛街發現瓦城的新品牌
剛好晚餐時間就進去吃吃看，
覺得那天最厲害的就是那個蛋，松露超香超好吃，很下飯，已經飽到要吐的我，還忍不住多吃了很多口！然後第二名是那個蝦捲，酥酥脆脆的很爽口！
高麗菜炒得很甜也很好吃👍🏻
比較不起眼的就是麻婆豆腐，因為蛋太好吃了！就會忽略他也可以伴飯😂

再來是飲料的部分超好喝！（甘蔗什麼茶）
會上人想再點一杯！🍹

最後是甜點，冰裡面的水有點勾芡，應該是珍珠的汁啦，我本來以為會很甜，但讓我失望了🤣
甜一點會更開心！

啊還有滷肉飯好吃，那個辣油很香⋯但不會辣😂
可能我真的比較重口味！哈哈哈哈","Strolling the new brand of Wacheng in the street
Just dinner time to go and eat,
If you think Yan Tin is the most powerful, the eggs, truffle super fragrant and super delicious, very low rice, has been full to spit me, also to endure more and eat many mouths!Then the second place in the shrimp roll, the pastry crispy and crispy is very refreshing!
Korean raisins are very sweet and very tasty 👍🏻
If you don't get much more, you will be tofu, because the eggs are too delicious!It will ignore the things that can also be accompanied by rice😂

Then come to the beverages partly super good!(Gamble Shui Tea)
Will be on people want to order another cup!🍹

Finally, the sweet spot, the water is a bit of water to hook, it should be graved with pearls, I had thought it would be very sweet, but let me disappoint 🤣
It will be happier to a little sweet!

Ah also has stewed meat rice delicious, the spicy oil is very fragrant... but will not spicy😂
Maybe I'm really heavy!hahahahaha",0.191,0.052,0.758,0.9873
虱目魚，蒸蛋，松阪豬都很特別很好吃呦～,"Satisher, steamed eggs, Matsusaka pigs are very delicious ~",0.333,0.0,0.667,0.6115
"相當不滿意的一次用餐經驗
櫃檯人員很隨性，戴著瀏海髮捲接待客人
用餐限時90分鐘，入座直接開始計時，蒸爐壞掉提供菜單時沒有立即告知，而是要點菜時才提醒，浪費時間從新選菜。
後來服務人員說蒸爐修好了，問要更換品項嗎？香煎司目魚換豆酥嫩魚，上菜時還是香煎司目魚，向服務人員反應，竟然回覆「我有換，是裡面的人做錯了」
口味非常重鹹，不提供水，等於強迫消費飲品，無酒精飲品選項偏少，硬是點了不想喝的飲料
菜還沒上齊就提供送客的餐後糖果，是在趕客人嗎？
冷氣非常強，上菜馬上就冷掉，影響餐點味道，以為是A9空調設定問題，用餐結束走到餐廳外，才發現單純餐廳內溫度設定很低

非常不推薦的一間餐廳，服務缺失一大堆還要收10%服務費，餐點味道沒特色，同樓層有其他更值得選擇的餐廳。","Quite unsatisfactory meal experience
The counter staff is very casual, wearing a bangs to receive guests
The meal is limited to 90 minutes, and the time starts directly. When the steam furnace is broken, the menu is not told immediately. Instead, it is reminded when you order it to waste time selection from new dishes.
Later, the service staff said that the steam furnace was repaired. Do you want to change the item?Crystal Simu fish changes beans and tender fish. When she is served, I still fried fish. I responded to the service staff. I responded to ""I changed it.
The taste is very salty. It does not provide water, which is equivalent to forcing consumer drinks. There are fewer alcoholic drinks.
Before the vegetables are coming, it provides the candy after the guests, is it driving the guests?
The air -conditioning is very strong, and the food will be cold immediately, which will affect the taste of the meal. It is thought that it is the A9 air conditioning setting problem. After the meal is over to the restaurant, I find that the temperature setting in the restaurant is very low

A very recommended restaurant, a lot of service is 10%of the service fee, the meal taste is not unique, and there are other restaurants on the same floor.",0.039,0.057,0.904,-0.6339
燈光和音樂搭配得剛剛好，營造出一個舒適又浪漫的用餐環境。和朋友在這邊聊天，感覺時間過得特別快。,"The lighting and music are just right, creating a comfortable and romantic dining environment.Chatting with friends here feels very fast.",0.414,0.0,0.586,0.8834
環境不錯，帶皮滷肉飯不肥膩、松露蒸蛋好吃。,"The environment is good, it is not fat with skin braised pork rice, and the truffle steamed eggs are delicious.",0.268,0.0,0.732,0.765
很喜歡這道 虱目魚 魚外皮酥脆魚肉鮮嫩 搭上上面的米餅 非常好吃 一定要試試看的菜色,I really like this milkfish fish fish and crispy fish meat fresh and tender. The rice cakes above are very delicious. You must try the dishes,0.283,0.0,0.717,0.8437
餐點很好吃，服務也很好，虱目魚煎的很香，豆花的豆香味十足，軟嫩可口。,"The meal is delicious, the service is also very good, the milkfish fried is very fragrant, the beans are full of beans, soft and delicious.",0.325,0.0,0.675,0.8908
"每道菜都很好吃 融合台菜跟創意元素 很喜歡
餐具跟裝潢等等 都很用心安排","Each dish is delicious.
Tableware, decoration, etc. are very careful arrangements",0.383,0.0,0.617,0.6801
餐點上菜速度快，餐點有水準，聚餐的好地方。,"The meal is fast, the meals are standard, and the meals are good.",0.195,0.0,0.805,0.4404
新鮮現榨甘蔗汁配上老欉一心二葉四季春茶融合而成,Freshly squeezed sugarcane juice with old -fashioned one -hearted two seasons and spring tea fusion,0.0,0.0,1.0,0.0
"餐點好吃服務人員都很親切
氣泡飲超好喝","The delicious service staff are very kind
Bubble drink is super delicious",0.652,0.0,0.348,0.9432
餐點好吃、上菜速度也很快,The meal is delicious and the food is fast,0.316,0.0,0.684,0.5719
"松露蒸蛋真好吃, B咖排骨還好😅","Tulu steamed eggs are so delicious, B coffee ribs are okay 😅",0.432,0.0,0.568,0.8458
原本想說臨時來吃位子會等很久，結果才等一下子就有位置，還很榮幸的被主管服務，服務員也很有耐心的介紹餐點，下次來信義區吃飯還會來這裡☺️☺️,"Originally I wanted to say that I would wait for a long time to wait for a long time, and the result was that there was a location at once. I was honored to be served by the supervisor. The waiter also had a patient introduction to the meal. Next time I came to Xinyi District to eat",0.062,0.0,0.938,0.5859
看到IG廣告就被深深吸引。食物美味，很下飯，每一道都很值得品嚐。,"Seeing IG advertisements was deeply attracted.The food is delicious, and it is very delicious. Each is worth tasting.",0.39,0.0,0.61,0.8622
"餐點很好吃，氣氛不錯。
蛤蜊湯是大顆的蛤蠣很好吃😋","The meal is delicious and the atmosphere is good.
The clam soup is a large oyster is delicious 😋",0.364,0.0,0.636,0.8834
"滿失望的，能理解瓦城想做一個高單價品牌，但是菜色跟人員服務不到位，覺得如不做調整，很難長期經營。
不主動供水給客戶，會先引導自費瓶裝水
用餐時，服務人員也不會先詢問是否第一次來，要不要介紹餐點，用餐期間也不會特別關注各桌客人情況，是否需要什麼協助（當時用餐不在尖峰時段），用餐最後反應餐點狀況，當下直接反應麻婆豆腐太鹹，服務人員沒繼續詢問細節與原因，只說會跟師傅反應，感受不到真的會做改善，最後突然在有另一位服務人員突然詢問是否要點甜點，不太懂流程，但當下感覺比較像推銷多點甜點的感覺。

菜色選擇其實不多
豆腐乳空心菜，正常不雷，但沒有太大特色如有鍋氣等。

麻婆豆腐 真的覺得超級鹹，掩蓋麻與辣的香氣，真的超級雷，如果愛吃這道菜推薦開飯川好吃超多。

三杯雞還不錯，但跟時時香類似，也不覺得有特別有特色。

鮑魚滷肉飯，覺得不值得，覺得就是多一個鮑魚跟多辣油，但滷汁這些不覺得特別也驚豔的部分。

虎皮蝦捲 份量不多，口感可以，但跟港式滿像，但相較份量也比較少些。

整體用餐完的感想是很多連鎖相對服務 價位 口味都比小香好許多，不會再訪。","Full of disappointment, I can understand that Wacheng wants to make a high -price brand, but the dishes are not in place with personnel. If you don't make adjustments, it is difficult to operate for a long time.
Do not actively supply water to customers, first guide the bottle of water
When dining, the service staff will not ask if you come for the first time, do you want to introduce meals, and you will not pay special attention to the situation of the guests during the meal. In order to point the situation, the current response to Mapo tofu is too salty, and the service staff did not continue to ask the details and reasons. They only said that they would respond to the master. Dessert, I do n’t know the process, but now I feel more like selling more desserts.

There are not many dishes to choose from
Tofu milk is empty, normally, but not too big, such as pot gas.

Mapo Tofu really feels super salty, covering the aroma of hemp and spicy, it is really super thunder. If you love to eat this dish, it is recommended to Kaishawa.

The three cups of chickens are not bad, but similar to Shi Xiang, do not feel particularly distinctive.

Abalone marinated meat rice, it is not worth it. It feels like one more abalone and hot oil, but the marinade does not feel particularly amazing and amazing.

The tiger skin and shrimp rolls are not large, the taste is okay, but it is full of similarity, but it is relatively small than the portion.

The feeling of the overall meal is that many chains are much better than Xiaoxiang, and they will not visit again.",0.14,0.058,0.802,0.9839
今天家庭聚餐想說來去瓦城新開幕的小香吃晚餐，但餐點偏鹹就算了，連要個濕紙巾都被服務生不禮貌的對待，那位帶牙套的帥哥，我們真的不是要跟你計較濕紙巾，只是我們人這麼多，跟你多要幾張很過分嗎？有需要口氣這麼差嗎？既然從事服務業應該是和和氣氣，享受服務人的樂趣；若角色對換，你希望服務人員如何對待你呢？還有貴店的笑容似乎也太少了吧😂,"Today, the family dinner wants to go to the newly opened Xiaoxiang dinner in Wacheng, but even if the meal is salty, even a wet paper towel is impolitely treated by the waiter. To calculate the wet paper towels with you, but we have so many people, is it too much to have a few more with you?Do you need so badly?In the case of the service industry, you should be kind and enjoy the fun of the service. If the character is changed, how do you want the service staff to treat you?And the smile of Guidian seems to be too few, right?",0.183,0.03,0.787,0.9631
"第一次吃到這麼好吃的新台菜😋
虎皮鮮蝦捲外酥內嫩，蝦肉甜又彈牙
九孔鮑魚滷肉飯，滷汁香濃
香煎虱目魚的肉質細緻，鍋巴讓整道菜更層次豐富
黑松露鮮蝦蒸蛋則是軟嫩滑順
醋嫩薑松阪豬的酸度讓人非常開胃
花生米血骰子牛口感豐富，整道菜充滿創意","For the first time, I have eaten such a delicious new Taiwanese cuisine 😋
Tiger skin fresh shrimp rolls are crispy and tender, sweet and sweet and elastic
Jiu Kong abalone braised meat rice, thick marinade fragrance
The flesh of fried milkfish is delicate, and the pots make the whole dish more layered
The steamed eggs of black loose fresh shrimp are soft and smooth
The acidity of vinegar tender Jiangsaka pig is very appetizing
Peanut rice blood dice is rich in mouth, the whole dish is full of creativity",0.203,0.021,0.776,0.9545
東西都好好吃，也很適合小孩一起來，環境乾淨、桌與桌距離很適當不會互相影響，會想再來很多次👍,"Everything is delicious, and it is very suitable for children to come together. The environment is clean, the distance from the table and the table is very appropriate and will not affect each other.",0.167,0.0,0.833,0.7506
"帶孩子來小香吃飯,引導 pinky服務人員介紹菜單非常仔細。
我小孩吵鬧Lucy美女和furry妹妹幫忙照顧
溫馨愉快，會常常光顧","Take the child to Xiaoxiang for dinner and guide the Pinky service staff to introduce the menu very carefully.
My child is noisy lucy beauty and FURRY sister to help take care of
Warm and happy, I will often patronize",0.33,0.033,0.637,0.9371
比想像中的更好吃 吃得很飽很開心 適合朋友聚餐聊天🫰🏻🫰🏻🫰🏻,It's better to eat better than expected.,0.537,0.0,0.463,0.7003
好吃！尤其是剝皮辣椒雞湯 頂穿👍🏻服務生Stanley 很棒人超級好 還有story也是🫰🏻,"tasty!Especially the peeling pepper chicken soup wearing 👍🏻 waiter Stanley is great and super good, and Story is also 🫰🏻",0.318,0.0,0.682,0.9041
第一次來吃小香，好吃推薦！,"For the first time to eat Xiaoxiang, it is delicious!",0.307,0.0,0.693,0.6114
"滷肉飯非常好吃，應該是近年來嘗過最喜歡的滷肉飯，肥瘦恰當，且具有獨特的香氣，鮑魚也很Q彈，米粒濕度與硬度適中。
冬瓜蛤蜊湯鮮甜，蛤蜊新鮮大顆，吃得很滿足🙂‍↕️

但要注意沒有附水，需要另外點（一瓶一百多）","The braised pork rice is very delicious. It should be the favorite braised pork rice in recent years. It is thin and appropriate, and has a unique aroma. The abalone is also very q bullets. The humidity and hardness of the rice grains are moderate.
Winter melon clams soup is fresh and sweet, the clams are fresh and large, and they are very satisfied with 🙂‍↕️

But pay attention to no water, you need to point another (more than 100 bottle)",0.146,0.047,0.808,0.7428
"第一次來小香用餐，
菜色特別，口味層次豐富，好吃推薦喔！
服務人員親切貼心～","The first time I came to Xiaoxiang for dinner,
The dishes are special, the taste is rich, it is delicious!
The service staff is intimate and intimate ~",0.292,0.0,0.708,0.8832
"第一次來吃 很不錯👍
又多一個選擇了😍","It ’s good to eat for the first time 很
Another choice 个 个 个 个",0.162,0.0,0.838,0.4404
這家餐廳的菜色還不錯，份量適中，調味和風格有感受到台式創新的感覺，口味偏鹹口，個人是特別喜愛黑松露鮮蝦蒸蛋這道，色香味俱全，真的很適合配飯來吃，一口接一口停不下來,"The dishes of this restaurant are not bad, the portion is moderate, the seasoning and style feels the feeling of desktop innovation. The taste is salty. I personally like the steamed eggs of black loose and fresh shrimp. Come to eat, stop stopped one by one",0.209,0.114,0.677,0.6542
"從水按瓶收費跟飯要單點 就看得出來想營造成台菜版的高級餐酒館 但總覺得很勉強
地方有點小
菜品少 沒多少選擇
薑絲大腸硬得像橡皮筋
味道還行 就是瓦城集團一貫的重口味
（每次吃完都覺得身體有負擔……）
服務人員態度跟手腳俐落程度感覺比隔壁瓦城好一些
結論是不會二訪 寧可去吃杯子永遠洗不乾淨的時時香～","From the water charging and rice, it is necessary to see that you want to create a high -end restaurant that wants to create a Taiwanese dish, but always feel reluctant.
The place is a bit small
There are not many choices for dishes
Ginger's large intestine is hard like rubber band
The taste is OK is the consistent taste of Wacheng Group
(I feel that there is a burden on my body after eating ...)
The attitude of the service staff is more neat than the hands and feet than the next door.
Conclusion is that you will not go to the second visit to go to eat a cup and never wash it.",0.122,0.061,0.817,0.7838
"非常重口，但飯不是算人頭是單點，所以再選的話會選擇吃時時香
大部分的菜都很鹹，可能是要推搭配酒類？如果有喝酒的確是蠻下酒的，但單純用餐的話實在是鹹到有點受不了，而且不是好吃的重口味，是已經到死鹹的程度
虱目魚很好吃，口味正常且搭配米酥口感很豐富
沒有提供水，需要點瓶裝水$120（750ml）
甘蔗青茶非常甜，大概是手搖店全糖的感覺，沒有茶的味道，因此沒有喝完
桌距之間很擁擠，餐廳音樂是播放法文歌（不太確定，總之是外文歌曲）音樂很大聲，稍微影響到用餐體驗，服務生很多，但是感覺很不熟練，整體感覺跟不上價位
不論鹹度的話，餐點設計及口味都不錯，但就是太鹹+沒有提供水，應該不會再回訪","Very heavy, but rice is not a single point, so if you choose again, you will choose to eat it.
Most of the dishes are very salty, maybe to push with alcohol?If you have a drinking drink, it is really salty, and it is not delicious, it is not delicious, it is already dead and salty level
Satisher is delicious, the taste is normal and the rice crispy taste is rich
No water is provided, you need to pay a bottle of water $ 120 (750ml)
The sugarcane green tea is very sweet, probably the whole sugar of the hand -shaking shop, the taste of no tea, so it is not finished
The table distance is very crowded. The restaurant music is playing French songs (not sure, anyway, it is a foreign song). The music is very loud, which affects the dining experience slightly.
Regardless of saltiness, the meal design and taste are good, but it is too salty+no water is provided, and you should not return to visit again.",0.12,0.124,0.756,0.2738
初體驗。覺得很好吃,First experience.I feel delicious,0.552,0.0,0.448,0.5719
"菜圃蛋、剝皮辣椒雞湯、3.5杯雞還有滷肉飯不錯吃。
薑絲大腸、排骨、虎皮捲不太喜歡。
整體來說還不錯，服務很道位，餐點整體算中間偏上，不過感覺很像同集團的""時時香""，但是裝潢更高級。","Vegetable garden eggs, peeling pepper chicken soup, 3.5 cup of chicken and braised pork rice are good.
Ginger large intestine, pork ribs, tiger skin rolls do not like it.
Overall is pretty good, the service is very way, the meal is overall, but it feels like the same group's ""time incense"", but the decoration is more advanced.",0.188,0.024,0.788,0.8636
"九孔鮑魚滷肉飯的味道濃郁，但又不會讓人覺得太重。香煎虱目魚鮮嫩多汁，再配上黑松露鮮蝦蒸蛋，棒棒！
推薦大家一定要來試試看！","The taste of nine -hole abalone braised pork rice is strong, but it does not make people feel too heavy.Crystal milkfish fresh and juicy, coupled with black loose fresh shrimp steamed eggs, great!
Recommend everyone must try it!",0.334,0.056,0.61,0.9391
菜色選擇不多但都不錯吃，好像沒有大圓桌，比較適合人少一點聚餐。,"There are not many choices of dishes but they are good. It seems that there is no large round table, which is more suitable for people to have less dinner.",0.111,0.081,0.808,0.2617
"先說結論，不推，菜色少多與轄下其他品牌相同，新菜色四平八穩普普通通，且不提供免費水(只有滾燙的熱水^^)

菜色多數跟瓦城轄下其他餐飲品牌相同(時時香重複超多道)，只有幾道是全新香香獨有的，獨有的菜色吃起來中規中矩，不難吃但也說不上好吃。香香獨有的菜色我點了：
1.黑松露蝦仁蒸蛋
2.醋嫩薑松阪豬
3.花生米血骰子牛
4.大蛤蠣冬瓜上湯

比較喜歡的是蛤蜊冬瓜上湯，蛤蜊真的很大顆吃的出新鮮！其他就真的普通，醋嫩薑松阪豬其實就是時時香的醋溜土豆絲加豬肉片吧，不要騙了，根本不是新菜色。花生米血骰子牛，如果不跟你說是牛肉，你一定吃不出來是牛肉，完全沒有牛肉的質感與口感，吃起來像夜市牛排的那種質地。

再說說水的部分，6/22用餐看起來是已經不提供免費水(朋友上週來吃說有提供水)，只有需要付費的礦泉水或氣泡水，這時候尷尬的來了，我並不是不願意付錢買水，因為我餐前必須吃胃藥，所以點了礦泉水，但竟然買完？！簡言之，我要吃藥的話只能喝氣泡水？，跟服務生反應需求得到的回應是「抱歉我們就是沒有提供水喔！如果你要的話，我們只有滾燙的熱水」，我覺得服務生的應對進退很糟糕，因為完全不是客人的問題，是你們自己要客人買水自己準備不足的問題，所以最後就是我們親自去附近超商買水回來！

並不是把水用成付費的就是高級餐廳好嗎…？
所以如果真的很想吃「新台菜」的話，可以選同集團的時時香，菜色選擇多，且很多都與香香重複，重點是有免費水喝

但如果你想吃「高級一點的新台菜」建議你選擇心潮飯店，絕對吃的開心、驚豔又有水喝！

對了，關於水事件，後來與店經理反應後，帳單有折免服務費","Let's talk about the conclusion first. Do not push, the dishes are less as the same as other brands under their jurisdiction.

Most of the dishes are the same as other catering brands under the jurisdiction of Wacheng (repeated multiple lanes). Only a few are unique to the new incense. The unique dishes taste well, not difficult to eat but not delicious.I ordered the unique dishes of Xiangxiang:
1. Black loose shrimp steamed eggs
2. Vinegar tender ginger pine pig
3. Peanut rice blood dice cow
4. Big Clade Winter melon soup

What I like is on the melon soup on the melon. The clams are really fresh and fresh!Others are really ordinary. The vinegar and tender Jiangsaka pigs are actually the vinegar -slipped potato shreds and pork slices. Don't lie to it. It is not a new dish at all.Peanut rice blood dice beef, if you don't tell you that it is beef, you must not eat it. You must have the texture and taste of the beef at all. It tastes like the texture of the night market steak.

Besides the water, 6/22 meals seem to be free of free water (friends come to say that there are water last week), only mineral water or air bubble water that needs to be paid. At this time, it is embarrassing. I don't want to pay for water, because I have to take stomach medicine before meals, so I ordered mineral water, but I bought it?IntersectionIn short, if I want to take medicine, I can only drink bubble water?The response to responding to the waiter's reaction is ""Sorry, we just don't provide water! If you want, we only have hot hot water."" You want guests to buy water for the lack of preparation, so in the end, we go to the nearby supermarket to buy water!

Isn't it used to pay water or a high -end restaurant ...?
So if you really want to eat ""New Terrace"", you can choose the same group of the same group. There are many dishes, and many of them are repeated with Xiangxiang. The point is that there are free water to drink for free water

But if you want to eat ""Senior New Terrace"", I suggest you choose the Xinchao Hotel.

By the way, about the water incident, after responding to the store manager, there was a discount service fee",0.105,0.032,0.864,0.9846
台菜一定必備空心菜啊！但有別於蝦醬跟爆炒的做法，這家用了腐乳，味道恰到好處，而且口感脆嫩，第一次跟朋友來嘗鮮覺得很喜歡,"Taiwanese cuisine must have a hollow vegetables!But different from the practice of shrimp sauce and stir -fried, this family has used milk, the taste is just right, and the taste is crispy and tender. For the first time, I came to try new with friends",0.072,0.0,0.928,0.5255
午餐聚會好選擇，氣氛好，菜色精緻好吃,"Lunch party is good, the atmosphere is good, the dishes are delicate and delicious",0.598,0.0,0.402,0.9081
"蛤蜊冬瓜湯清爽,虎皮捲炸的剛剛好.不油膩,樹子蒸雪魚口感佳,乾扁四季豆好吃,鮑魚滷肉飯不膩好吃。
好吃的台菜，大推 ！","Clam winter melon soup is refreshing, tiger skin rolls are just fine. Not greasy, tree steamed snow fish mouth is good, dry flat seasons are delicious, abalone braised meat rice is not greasy.
Delicious Taiwanese dishes, push!",0.194,0.067,0.738,0.6902
小香新台菜為我們呈現了一場視覺與味覺的享受！帶從日本來的朋友用餐，每道都好吃，讓人很有面子！,"Xiaoxiang Xintai dishes presented us a visual and taste enjoyment!Bringing friends from Japan for dining, each of which is delicious, making people very face!",0.251,0.0,0.749,0.8118
東西好吃😋服務態度很好👍🏻氣氛佳,Extra is delicious The service attitude is very good 👍🏻 the atmosphere is good,0.395,0.0,0.605,0.8687
餐點很好吃，這次點了滷肉飯 他們家的滷肉飯飯很彈牙，單滷肉而已也非常好吃，服務態度很好很貼心！氣氛也很不錯，可以給顧客一個很好的用餐時間,"The meal is delicious. This time, the braised pork rice ’s braised pork rice is very elastic, the single meat meat is also very delicious, the service attitude is very good and intimate!The atmosphere is also very good, you can give customers a good meal time",0.296,0.0,0.704,0.9536
"小香的創新台菜讓我當天在視覺與味覺上都有很棒的體驗

⭐虎皮鮮蝦捲金黃酥脆，內裡鮮嫩
⭐九孔鮑魚滷肉飯將高級食材與平民美食完美融合，滷汁香濃
⭐香煎虱目魚外酥內嫩，魚肉細緻
⭐黑松露鮮蝦蒸蛋滑嫩香濃，松露香氣撲鼻
⭐醋嫩薑松阪豬酸度適中，肉質軟嫩
⭐花生米血骰子牛創意十足，口感豐富

推薦大家來吃吃看充滿驚喜的新台灣料理👍","Xiaoxiang's innovative table dishes made me have a great experience in vision and taste that day

Tiger skin fresh shrimp rolls are golden and crispy, tender inside
Jiu Kong abalone braised meat rice perfectly blends high -grade ingredients with civilian cuisine, and the sauce is strong
外 外 外 ⭐ ⭐ ⭐ ⭐ ⭐ ⭐ ⭐ ⭐, delicate fish meat
虾 Black loose fresh shrimp steamed eggs are smooth and fragrant, and the aroma of truffles is fragrant
Vinegar tender ginger pine pork acid is moderate, and the meat is soft and tender
子 子 ⭐ ⭐ ⭐ ⭐ ⭐ ⭐ ⭐ ⭐ ⭐ ⭐ ⭐ ⭐ ⭐ ⭐

Recommend everyone to eat and watch the new Taiwanese cuisine full of surprises 👍",0.188,0.016,0.796,0.9698
瓦城集團新的臺菜料理餐廳，菜色味道不錯很下飯。推薦松露蒸蛋、口水雞跟麻婆豆腐。烏龍氣泡飲也很好喝！,"The new Taiwanese cuisine restaurant of Wacheng Group, the dishes taste good.Recommend truck steamed eggs, saliva chicken and Mapo tofu.Wulong qi bubble drink is also very delicious!",0.141,0.0,0.859,0.6468
"首先...菜餚的價格偏貴，但是沒有太多驚艷之處,, 再來就是.......水只能單點，但是餐點都是重口味，我們點了3瓶瓶裝水還是不夠喝, 這個集團的其他餐廳都會附上水, 我不懂, 要求顧客單點瓶裝水會讓這個品牌顯得比較“高級”？氣氛&服務不錯","First of all ... the price of the dishes is expensive, but there is not much amazing thing. Then, the water can only be ordered, but the meals are heavy. We ordered 3 bottles of water or water. Not enough to drink, other restaurants in this group will be attached to water. I do n’t understand. It is required to make this brand more “advanced” when you ask customers to make this brand more “advanced”?The atmosphere & service is good",0.045,0.048,0.907,-0.0665
餐酒搭配很用心，特別推薦的醋嫩薑松阪豬搭配Yering Station Village Pinot Noir。白酒的酸度味道中和了豬肉的油膩，讓人感覺非常清爽。,"The meal wine is very attentive, and the specially recommended vinegar and tender ginger pine pig with YERING Station Village Pinot Noir.The acidity of liquor neutralizes the greasy pork, which makes people feel very refreshing.",0.05,0.0,0.95,0.2023
環境舒適，餐點美味😊 …,"The environment is comfortable, the meals are delicious ...",0.5,0.0,0.5,0.7906
吃了香煎虱目魚就知道主廚很會控火，火候的精準掌控讓外皮酥脆魚肉嫩，每一道菜都是經典再造，很喜歡！,"After eating fried milkfish, you know that the chef will control the fire. The precise control of the heat makes the outer crispy fish and tender. Each dish is classic recreation. I like it very much!",0.071,0.061,0.868,0.1007
本來就很喜歡時時香，所以原本非常期待能在這裡用餐，但除了食物美味以外，服務人員的態度實在是有待加強，一點也不積極也看不到熱忱與親切，只看到他們同事間一直在聊天。既然是新品牌小香，也才剛開幕，價位比時時香貴卻沒有得到相當的服務水準實屬令人失望，不會再有下一次的用餐體驗，希望能加強服務人員的服務水平，謝謝,"I liked it very much, so I was very looking forward to eating here, but in addition to the delicious food, the attitude of the service staff has to be strengthened. Chat.Since it is a new brand Xiaoxiang, it has just opened. The price is more disappointing than that of the expensive service level.",0.163,0.072,0.765,0.7105
吃過瓦城集團全品牌（包括月月）的我可以說，多道跟瓦城集團其他品牌的重複菜色，了無新意，第一次來用餐，真的覺得這菜品太偷懶了，很多都是集團其他品牌照搬過來的，上桌六道菜有三道菜都過鹹，而且還是從貴公司時時香拷貝過來的菜，吃完快三千塊，我還不如去吃熱炒店，至少吃得飽，跟家人來用餐我只覺得對不起把我養大的他們。,"I have eaten the entire brand (including Yueyue) of Wacheng Group (including Yueyue). It can be said that the duplicate dishes of other brands of Wacheng Group. I have no new sense. For the first time, I really feel that this dish is too lazy. Many of them are too lazy. It was copied from other brands of the group. Six dishes on the table were too salty, and it was still the dishes copied from your company. After eating it, it was almost 3,000 yuan. Full, I just feel sorry for me to eat with my family.",0.0,0.083,0.917,-0.7579
"好吃有創意，但整體口味偏鹹
用餐環境舒適，台菜搭配法式香頌配樂有點衝突，其實也有非常有情境的台灣音樂可以使用","It's delicious and creative, but the overall taste is salty
The dining environment is comfortable, and the Taiwanese dishes with French fragrance soundtracks are a bit conflict.",0.252,0.085,0.663,0.7003
把台灣菜變化得很有特色又不失原來的風味，超好吃！！,The changes in Taiwanese dishes are very distinctive and the original flavor is super delicious!Intersection,0.333,0.0,0.667,0.7574
