Original,EN,Positive,Negative,Neutral,Compound
超級推的，手藝有水準之上，餐點老闆很用心，上菜值得耐心等候，優質的店家，值得支持！,"Super pushing, the craftsmanship is above the level, the boss is very attentive, the food is worth waiting for, and the high -quality shop is worthy of support!",0.328,0.0,0.672,0.8932
"比ㄧ般居酒屋便宜
但因地方小，廚師少
週五六日，通常要等30分鐘
若不趕時間可嚐試看看","It is cheaper than izakaya
But because of the local small, there are few chefs
On Friday, 6th, it usually takes 30 minutes
If you don't hurry up, try to see",0.0,0.0,1.0,0.0
"動作極慢，肚子很餓的人不建議來吃
食物大部分還行，但壽司的米有夠軟
一夾全部散開..真的有認真在捏嗎?
重點是，在吧台捏壽司的員工
一邊吃東西一邊料理
真的有夠噁心🤮
價位不算便宜，整體cp值低","People who are very hungry are not recommended to eat
Most of the food is okay, but the rice of the sushi is soft enough
A clip is all scattered .. Is there really a serious pinch?
The point is, the employees of sushi pinch at the bar
Cooking while eating
It's really disgusting 恶
The price is not cheap, the overall CP value is low",0.06,0.144,0.796,-0.7433
"出菜稍緩慢
其餘正常","Slowly dishes
Remaining normal",0.0,0.0,1.0,0.0
"東西好吃～已經來三四次了～
但是最近一次要訂位說直接到現場就好不用訂位有位置，但到了卻要等，三個人硬是坐在兩人座，感覺其實挺不好的🥹還是很喜歡這間店只是有點失望而已","The things are delicious ~ have been here three or four times ~
But the last time I want to make a reservation, just go directly to the scene without any position, but when it comes to the time, the three people just sit in the two -person seat. In fact, I still like it.",0.119,0.0,0.881,0.7227
"口味比一般台式居酒屋更接近日本國本土口感, 沒有太多可以挑剔, 如果有幾樣明星商品, 就更好了~","The taste is closer to the local native taste of Japan than the general desktop izakaya. There are not too many picky. If there are a few star products, it is even better ~",0.081,0.0,0.919,0.4404
適合三四人點多樣一起吃,Suitable for three or four people to eat diverse,0.0,0.0,1.0,0.0
沒有什麼比得上在這間店得到的美好經驗，料理美味，待客親切，連小朋友都好會招呼客人，太可愛了！值得推薦，肯定二訪再訪！祝店家新年快樂！,"Nothing is better than getting a good experience in this shop, delicious food, kind hospitality, even children will greet guests, so cute!It is worth recommending, be sure to visit the second visit!Happy New Year to the shop!",0.352,0.048,0.599,0.9353
"如果你有看到這則留言，請相信我，吃了你絕對會後悔
食物普通，態度跩個二五八萬，吃的一肚子氣，牛丼很鹹，調味普通到不行，比西湖市場的牛丼還難吃。雞丼超像炸雞便當，高麗菜跟幾個台式的配菜，不簡單。
我們點了味增湯生魚片跟兩個丼飯，等了半個小時什麼菜都沒上，詢問我們的菜什麼時候會上，都還沒開始煮的話可以不用做我們的，裡面的煮飯人員搞不清楚狀況直接大聲嗆，說怎麼可以這樣不吃，不吃不會早點講之類之類的不知道在兇什麼，重點是我們只是詢問，我們到這間店就是想吃，而且味增湯什麼的需要做很久嗎？需要半個小時連個味增湯都不能先出？傻眼，不重視客人感受的店家，極負評","If you see this message, please believe me, you will definitely regret it after eating
The food is ordinary, with an attitude of 250,000 and 80,000, a stomach is breath, the cow is salty, the seasoning is not good, and it is even harder than the cattle in the West Lake market.The chicken is super -fried chicken bento, and it is not easy to go with cabbage and several tabletop side dishes.
We ordered the flavor of Mi Zeng Tang Shengfish and two rice rice. After waiting for half an hour, no dishes were not put. Ask our dishes when it will be cooked, you can cook it without starting to cook it. The meal is unclear and loudly louder, saying how can I not eat it like this, and I do n’t know what to say if I do n’t eat it early. The point is that we just ask about it. We just want to eat it. Do you need to do it for a long time?It takes half an hour to even have a flavor of soup?Stupid, shops that do not pay attention to the feelings of the guests, are extremely negatively reviewed",0.055,0.068,0.878,-0.4188
接電話的女服務生態度有夠差，講話愛理不理的態度，聽不清楚多問一遍還會跟客人發脾氣，還真是第一次遇到這種怪事,"The ecosystem of the female service who answered the phone was poor enough, and the attitude of being ignored, I couldn't hear it clearly, and I would lose my temper with the guests again. This is the first time I have encountered such strange things.",0.0,0.277,0.723,-0.9179
綜合烏龍麵不錯吃，有種老媽煮的家常菜回憶感覺。肥腸挺推的料大且味道足夠，明太子雞肉串好吃，味道濃郁回味無窮。牛肉感覺還好沒有特別驚豔。缺點大概是酒類選擇感覺有點太少了。算是不錯吃的小店,"The comprehensive oolong noodles are good, and there is a feeling of recalling the home cooked dish with a kind of mother.The fat intestines are pushed up with a large and tasteful taste.The beef feels okay. It is not particularly amazing.The disadvantage is that the choice of wine is a bit too little.It's a good shop that eats good",0.242,0.0,0.758,0.9279
"點兩碗牛丼，卻等了50分鐘，在這期間我前面那桌的兩碗鮭魚炒飯和後面的兩盤手捲和兩碗炸蝦飯都上了，摧了三遍都還沒來，直接走人。

8/25更
重點不是這個問題，而是為什麼別桌比我「晚來晚點」的「炸」天婦羅丼都來了，我只是點牛丼而已，為什麼要等那麼久？

更何況我之前來了好說有十次以上都沒有這個狀況，我那天就碰上？

還有，我當天看了兩桌比我晚到10分鐘的都上菜了，就我這桌都空的，別桌點的東西可比我點的多，整個桌子都是滿的。

你說你速率比不上其他店家，可是兩碗牛丼需要做50分鐘？？？？？

真的太誇張了。","Ordered two bowls of beef, but waited for 50 minutes. During this period, the two bowls of salmon fried rice in front of the table in front of me and the two bowls of hand rolls and two bowls of fried shrimp rice in front of me were put on. Walk.

8/25 more
The point is not this problem, but why do n’t do the “fried” tempura of “fried” that is “late late” than me. I just have some cow. Why do you have to wait so long?

What's more, I have come to say that there are no more than ten times before. I met this day?

Also, I watched two tables on the same day and was served as 10 minutes later than me. I was empty at this table. The things at the table were more ordered than me. The whole table was full.

You said that you are not as good as other stores, but you need to do 50 minutes for two bowls of cattle?IntersectionIntersectionIntersectionIntersection

It's really exaggerated.",0.041,0.058,0.901,-0.257
"食材新鮮
服務佳
值得再訪","Fresh ingredients
Good service
Worth visiting",0.703,0.0,0.297,0.7269
"非常推薦 新鮮實在好吃，又有創意的料理
很喜歡店裡放的音樂，老闆的兩個女兒太聰明太可愛。很舒壓的氣氛，一定會常來","It is very recommended for freshness and creative dishes
I like the music in the store very much. The two daughters of the boss are too smart and cute.Very comfortable atmosphere, it will definitely come often",0.351,0.0,0.649,0.9348
"新鮮 很好吃
心情不好的時候來吃絕對不會失望

這價位我覺得在台北也很合理","Fresh and delicious
When you are in a bad mood, you will never be disappointed when you eat it

I think this price is also very reasonable in Taipei",0.231,0.094,0.675,0.6192
好吃又實惠的日式料理，來吃過就知道,"The delicious and affordable Japanese cuisine, you can know it after eating",0.252,0.0,0.748,0.5719
"不好吃 一定要這麼說
因為怕客滿 哈哈哈","It's not delicious, you must say that
Because I am afraid of full hahaha",0.194,0.161,0.645,0.1536
氣氛佳東西好吃，份量蠻多的。,"The atmosphere is delicious, and the portion is quite large.",0.291,0.0,0.709,0.5719
筷子好像都人家用過的？ 又油還有食物殘渣...,It seems that the chopsticks have used it?There are oil and food residues ...,0.0,0.0,1.0,0.0
開了很久，都沒進來過，跨年那天第一次來，招呼的小姐很nice ，東西平價好吃，下次一定會在來～,"After a long time, I haven't come in. For the first time on the New Year's Eve, the greeting lady is very nice. The east -west is delicious. I will definitely come next time ~",0.281,0.0,0.719,0.902
"菜上很慢，只有一組客人菜可以花3,40分上。師傅的手全年復健中，握壽司的飯都沒捏緊，一夾就散。附近的澄食小人屋隨便都贏他","The dishes are very slow, only one group of guests can spend 3,40 points.In the rehabilitation of the master's hand all year round, the sushi rice was not pinched, and it was scattered.The nearby Chengshi House has won him casually",0.189,0.0,0.811,0.8225
"住在附近多年
東西真的非常好吃，推薦鮭魚炒飯
但常常等到火大，外帶一份壽司等了一個小時不誇張（客人只有我），常態的動作慢","Living nearby for many years
Things are really delicious, recommended salmon fried rice
But I often wait until the fire is big, take a sushi for an hour and not exaggerate (the guest is only me), the normal movement is slow",0.124,0.068,0.808,0.1535
附近的常客，連續吃兩年多了，但近期品質下降很多，餐點常常漏做，或是等很久（半小時）詢問之後才說還沒做，雖然夫妻倆邊帶孩子邊做生意挺辛苦的，但，想長久經營的話，希望改善一下用餐品質，不然控管一下用餐人數吧…,"The nearby frequent customers have been eating for more than two years, but the quality has decreased a lot in the near future. The meal often missed, or after asking for a long time (half an hour), she said she had not done it yet. However, if you want to run for a long time, I hope to improve the quality of dining, otherwise the number of meals is controlled ...",0.134,0.035,0.831,0.7783
超好吃！ 但是建議老闆收錢完可以用肥皂洗手不是只是清水洗手這樣製作生食比較衛生,"Super delicious!However, it is recommended that the boss can use soap to wash your hands after receiving money.",0.272,0.0,0.728,0.7177
店內氣氛佳，食物好吃。不過店內會有狗走來走去並且可憐兮兮的盯著你看討食物，和店家反應過後店家沒有處理，可能是店長的朋友。怕狗的人在店內用餐要三思(有提供外帶),"The atmosphere in the store is good and the food is delicious.However, there will be dogs walking around and staring pitifully at you to discuss food. After responding to the store, the store may not be dealt with. It may be friends of the manager.Those who are afraid of dogs should think twice in the store (there are take -off)",0.092,0.034,0.874,0.5859
食物口味不錯 選項有點少,Good food taste is a bit less option,0.293,0.0,0.707,0.4404
"服務禮貌普通 食物美味 環境衛生採光佳 僅一樓
餐具碗盤自助
#顧客倘若點用鮭魚炒飯有魚刺要小心
#建議店家出菜速度可快一點","Serving polite ordinary food, delicious environmental sanitary lighting only on the first floor
Tableware dishes buffet
#Counn if you order salmon fried rice with fish thorns, be careful
#Faster",0.164,0.0,0.836,0.6486
好好吃的居酒屋！食材很新鮮，CP值高！老闆的孩子們很可愛還會幫忙上菜👍 …,A delicious izakaya!The ingredients are very fresh and the CP value is high!The bosses' children are very cute and will help meal 👍 ...,0.433,0.0,0.567,0.9357
食物蠻好吃的,Food is pretty delicious,0.775,0.0,0.225,0.7845
食材新鮮好吃，不能要求上菜速度，老板要求品質，對食材非常用心，環境就像在日居酒屋一樣,"The ingredients are fresh and delicious, and they cannot be required to serve the speed. The boss requires the quality. It is very careful about the ingredients.",0.247,0.0,0.753,0.7841
"食物好吃，氣氛也很棒
店裏兩個小女孩都很認真幫忙
下次還想再去","The food is delicious and the atmosphere is great
The two little girls in the store are very seriously helpful
I want to go again next time",0.337,0.055,0.608,0.8803
"很有日本居酒屋風味的小店!
餐點都蠻好吃的不會踩到地雷，
只是人多的時候老闆會容易忙不過來，
需要耐心等待～","Very small shop with a Japanese -izakaya flavor!
The meals are pretty delicious and will not step on the mines,
It's just that when there are many people, the boss will be easy to be busy,
Need to wait patiently ~",0.21,0.0,0.79,0.8777
這家味道很實在，氣氛也很棒，不只適合小酌一杯，也適合吃一頓晚餐，價錢也是可接受的範圍！,"This taste is very real and the atmosphere is great. It is not only suitable for a drink, but also suitable for eating a dinner. The price is also acceptable!",0.171,0.0,0.829,0.6996
"氣氛五星味道三星
牛肉片煮得很老 雖然擺盤好看但不好吃…","The atmosphere five -star taste Samsung
Beef slices are very old, although it looks good but it is not delicious ...",0.078,0.16,0.762,-0.4673
食物好吃，海鮮算新鮮，價格平實，可是全部菜都吃完了我們點的飲料還沒上被遺忘了，美中不足TAT,"The food is delicious, the seafood is fresh, and the price is flat, but all the dishes have finished eating the drinks that we ordered have not been forgotten.",0.187,0.0,0.813,0.6122
料理沒話說 食材新鮮好吃 只是人手真的很少 人多就要等等 但很值得唷,"There is nothing to say, the ingredients are fresh and delicious, but there are really many people who want to wait, but it is worthwhile.",0.289,0.0,0.711,0.7615
兩個小女孩很棒，老闆加油，出餐太慢了啦！,"The two little girls are great, the boss cheered, the meal is too slow!",0.382,0.0,0.618,0.814
握壽司，生魚飯等料理每次都有小變化，配料/刀工/擺盤等等，感覺的到師傅有在花心思。,"Sushi, raw fish rice and other dishes have small changes at each time, ingredients/knife/sets, etc. The master feels that the master is thinking.",0.0,0.0,1.0,0.0
丼飯還不錯吃，份量不少，算是台式版本的丼飯，配杯啤酒還不賴。,"The rice rice is not bad, and the portion is a lot. It is a desktop version of rice rice. It is not bad with a cup of beer.",0.174,0.0,0.826,0.6908
"物美價廉，真材實料，老闆很親切
上菜速度不快，如果趕時間不適合來","The material is cheap, the real material is real, the boss is very kind
The speed of serving is not fast, if the time is not suitable for coming",0.117,0.0,0.883,0.5709
食材很新鮮 炸的生的都處理的很好吃 價位也便宜 600就吃到很飽,The ingredients are very fresh and fried.,0.302,0.0,0.698,0.3804
料理真的很好吃，環境也乾淨，就是上菜速度真的有點久,"The cuisine is really delicious and the environment is clean, but the speed of serving is really a bit long",0.195,0.0,0.805,0.5182
老闆客氣老闆女兒乖巧,"The boss is polite, the boss daughter is well -behaved",0.189,0.0,0.811,0.2732
"室內裝潢很有特色
料理很適合配酒，但沒喝酒的話偏鹹","Interior decoration is very distinctive
The cooking is very suitable for drinking, but it is salty if you don’t drink",0.0,0.0,1.0,0.0
這是一家⋯被日式料理耽誤的法式料理店,This is a French restaurant delayed by Japanese cuisine,0.0,0.192,0.808,-0.2263
用料實在又親切~值得慢慢享用小酌幾杯🍻 …,The material is really kind ~ It is worth enjoying a few cups of drinking ...,0.409,0.0,0.591,0.8399
炙燒焦糖鮭魚非常好吃，各式餐點也在高水準表現,"Boiled caramel salmon is very delicious, and all kinds of meals are also expressed at high levels",0.2,0.0,0.8,0.6115
味道有中上水準，但店內環境亂，狗也會一直找人玩,"The taste is high -level, but the environment in the store is chaotic, and the dog will always find someone to play",0.113,0.157,0.73,-0.296
"鮭魚炒飯很香
比目魚壽司超好吃
還會再來","Salmon fried rice is very fragrant
It's so delicious than the fish sushi
Will come again",0.24,0.0,0.76,0.6948
"平價。美味。
但是料理基本調味都相似。
希望可以提供更多樣化的料理。","parity.tasty.
But the basic seasoning of cooking is similar.
Hope to provide more diverse dishes.",0.216,0.0,0.784,0.5927
日式居酒屋氣氛濃厚，東西也好吃。,"The atmosphere of Japanese -style izakaya is strong, and things are delicious.",0.412,0.0,0.588,0.7906
海鮮新鮮，頗具日式風格的裝潢與音樂，使人彷彿置身日本,"Seafood is fresh, with Japanese -style decoration and music, making people seem to be in Japan",0.133,0.0,0.867,0.3182
"酒比較貴, 應參考平價熱炒店價格!","The wine is more expensive, please refer to the price of cheap hot speculation stores!",0.17,0.0,0.83,0.4349
生魚片好吃,Sashimi sashimi delicious,0.649,0.0,0.351,0.5719
牛丼變難吃了。沒有鹹度。餐點等很久,The cow is difficult to eat.There is no saltiness.I have been waiting for a long time,0.0,0.251,0.749,-0.5719
雞肉串鮭魚炒飯還不錯 味噌湯太鹹,Chicken skewers salmon fried rice is not bad miso soup too salty,0.206,0.0,0.794,0.431
東西好吃 但是份量有點少 略顯可惜,It ’s a pity that it’ s delicious but a little bit less.,0.157,0.107,0.736,0.1901
有特色的日式居酒屋，內部裝潢需家強,"The unique Japanese -style izakaya, the interior decoration needs strong home",0.248,0.0,0.752,0.5106
平價又好吃！！只是啤酒選擇不多,Cheap and delicious!IntersectionIt's just that there are not many beer choices,0.0,0.0,1.0,0.0
食物普普，用餐環境稍髒亂吵雜。,The food is so dirty and noisy.,0.0,0.533,0.467,-0.6913
空間不大，現點現做，需要時間，禁帶飲料外食。,The space is not large.,0.0,0.0,1.0,0.0
廁所太髒，室內很多會飛的生物。,"The toilet is too dirty, and there are many creatures in the room.",0.0,0.195,0.805,-0.4404
店家服務很好！豬排好吃！推薦,The store service is very good!The pork chop is delicious!recommend,0.0,0.0,1.0,0.0
小服務員 可愛 親切 好聊🥰,Little waiter cute and kind 聊,0.605,0.0,0.395,0.7287
墨魚香腸很特別,The scald sausage is very special,0.374,0.0,0.626,0.4576
食材新鮮.上菜速度希望能夠加強,Fresh ingredients. The speed of serving can be strengthened,0.421,0.0,0.579,0.6249
"列入口袋名單～
雞肉丼好吃","List on the pocket ~
Chicken is delicious",0.346,0.0,0.654,0.5719
東西都很不錯 朋友相聚 小酌很棒,"Things are very good friends, friends gathering and drinking great",0.701,0.0,0.299,0.9329
氣氛不錯，東西好吃😋 …,"The atmosphere is good, things are delicious ...",0.524,0.0,0.476,0.765
太好吃 真的沒話說,"It's so delicious, it's nothing to say",0.4,0.0,0.6,0.6115
超好吃女兒超可愛,Super delicious daughter super cute,0.935,0.0,0.065,0.9382
一百分，用心看得見！,"One hundred points, can be seen with your heart!",0.36,0.0,0.64,0.6696
舒服 好吃 貼心,"Comfortable, delicious and intimate",0.778,0.0,0.222,0.7906
生魚片超新鮮！！！！！,Sashimi is super fresh!IntersectionIntersectionIntersectionIntersection,0.583,0.0,0.417,0.636
炒飯很好吃,Fried rice is delicious,0.552,0.0,0.448,0.5719
水要錢,Water,0.0,0.0,1.0,0.0
經濟實惠,Economical,0.0,0.0,1.0,0.0
餐廳裡充滿了日式的裝飾，小熊瓶，坂玻璃。走進餐廳，你會感覺自己只是在海灘上玩耍。不過，我相信成分還可以改進，哦，第二次嘗試不值得😅！ …,"The restaurant is full of Japanese -style decoration, small bear bottle, Saka glass.When you walk into the restaurant, you will feel that you are just playing on the beach.However, I believe that the ingredients can be improved, oh, the second attempt is not worthy of 😅!Mowing",0.095,0.083,0.823,0.1719
不錯的很有日式燒烤店，點了乾貝壽司、烤雞肉串、烤豬肉串、烤透抽、和風沙拉、蛤頜湯味道不錯、烤物都沒焦味、夫妻倆人忙在一起，兩個小小孩還算乖，下次還會再試一試其他的東西！,"Good ones are very Japanese barbecue restaurants. I ordered dried shellfish sushi, grilled chicken skewers, grilled pork skewers, roasted pumps, and wind salads, clam and jaw soup. A little child is still good, and will try other things next time!",0.138,0.0,0.862,0.7263
真是太美味！,It's so delicious!,0.682,0.0,0.318,0.6468
"非常好吃！
生意好，要等待","Very delicious!
Good business, wait",0.713,0.0,0.287,0.8158
好吃 cp 值高,Delicious CP value high,0.753,0.0,0.247,0.7269
一切都非常美味！強烈推薦！,Everything is very delicious!Recommended strongly!,0.425,0.0,0.575,0.452
"所有的菜都很好吃❗️
魚很新鮮。如果沒有附近攤位的臭豆腐味就好了。","All the dishes are delicious.
The fish is very fresh.If there is no stinky tofu flavor at the nearby stall.",0.236,0.073,0.691,0.6136
菜色新鮮，價格合理，適合小酌的好地方，老闆待人親切，值得再度拜訪。,The dishes are fresh and the price is reasonable. It is suitable for a good place to drink. The boss is kind and deserves to visit again.,0.264,0.0,0.736,0.8225
裝飾復古的舒適鄰裡居酒屋,Decorative retro comfortable neighborhood izakaya,0.452,0.0,0.548,0.5106
清酒普通，口感過嗆，手捲沒什麼味道料也不多，不過烤雞肉串頗好吃，價格不貴,"The sake is ordinary, the taste is too much, and the hand rolls are not much taste and there are not many materials, but the grilled chicken skewers are delicious and the price is not expensive.",0.174,0.0,0.826,0.7992
好吃,tasty,0.0,0.0,1.0,0.0
小餐廳，感覺就像在電影《千與千尋》中的餐廳之一，食物很好，服務很好,"Small restaurants, it feels like one of the restaurants in the movie ""Thousands and Chihiro"". The food is very good and the service is very good.",0.279,0.0,0.721,0.8354
梅子醋好喝大杯 CP值很高,Meizi vinegar is delicious and big cup CP value is very high,0.379,0.0,0.621,0.7269
喝酒聊天吃日本料理，很棒的地方,"Drink, chat, eat Japanese food, great place",0.406,0.0,0.594,0.6249
料理好吃、用餐很有fu～,"The food is delicious, and the meal is very FU ~",0.201,0.311,0.488,-0.4635
食物很美味。週末非常擁擠。,The food is delicious.The weekend is very crowded.,0.0,0.0,1.0,0.0
真的很好吃！,It's really delicious!,0.682,0.0,0.318,0.6468
好吃,tasty,0.0,0.0,1.0,0.0
非常好又新鮮。物有所值。,Very good and fresh.It is worthwhile.,0.583,0.0,0.417,0.6801
非常的好吃,Very delicious,0.8,0.0,0.2,0.6115
超美味的日式居酒屋,Super delicious Japanese -style izakaya,0.717,0.0,0.283,0.8225
料理好吃,Delicious food,0.787,0.0,0.213,0.5719
好吃,tasty,0.0,0.0,1.0,0.0
CP值高,High CP value,0.545,0.0,0.455,0.34
好吃,tasty,0.0,0.0,1.0,0.0
不錯的尼吉利~,Nice Nigili ~,0.583,0.0,0.417,0.4215
我的口袋美食,My pocket food,0.0,0.0,1.0,0.0
居酒屋,Pub,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
