Original,EN,Positive,Negative,Neutral,Compound
"很多客人都很吵，愈晚愈吵，附近的住家苦不堪言。店家如果要做開放空間，應該管一下顧客大聲喧嘩，否則請做室內生意就好，真的建議你不要做開放空間。請將心比心，這間居酒屋的吵雜簡直是鄰近的嫌惡設施了。嚴正建請店家自省。

**補充: 以上評論是在疫情之前，貴店生意興隆的狀況，最近無法內用當然改善很多，也給附近住戶好幾個安靜的夜晚。唉，還是謝謝您的回覆。","Many guests are noisy, the more noisy, the more the houses nearby are miserable.If the store wants to make an open space, it should take care of the customer's loud noise, otherwise please do indoor business. I really recommend that you do not do open space.Please compare your heart, the noise of this izakaya is simply the suspect facilities nearby.Yan Zhengjian invited the store to refuge.

** Supplement: The above comments are the prosperous business before the epidemic. Recently, it has not been used to improve a lot, and it has given nearby residents several quiet nights.Alas, thank you for your reply.",0.177,0.05,0.774,0.9442
"東西真的很好吃～
價格算評價～
服務真的很棒～
有機會～會在回吃！","Things are really delicious ~
Price calculation ~
The service is really great ~
Have a chance ~ I will eat back!",0.36,0.0,0.64,0.8928
內湖區顯少的好吃燒烤居酒屋，價格親民，環境舒適,"There are few delicious barbecue izakaya in Neihu District, the price is close to the people, and the environment is comfortable",0.269,0.0,0.731,0.7906
環境不錯，餐點味道還行，價格偏高，上菜速度慢，令人失望的是白飯沒了未事先告知或詢問是否更換其他餐點，等了近兩個小時去問才知道還沒開始做，印象不太好。,"The environment is good, the taste of the meal is okay, the price is high, the food is slow, the disappointing thing is that the rice has not been notified or asked if it changes the other meals in advance. Do not impress well.",0.094,0.145,0.761,-0.3859
燈光美，氣氛佳， 老闆人都很好，菜色也很讚。 內湖好去處 唯一推薦。,"The lights are beautiful, the atmosphere is good, the boss is very good, and the dishes are very good.The only recommendation of Neihu is a good place.",0.359,0.0,0.641,0.9168
每來必點的一夜干、酒蒸蛤蜊、酥炸雞腿肉，真的好好吃喔👍💖❤️,"It's really delicious every night, steaming clams, steamed clams, crispy fried chicken legs,",0.25,0.0,0.75,0.6115
口味都還不錯,The taste is not bad,0.416,0.0,0.584,0.431
"如果一切都很美味，但是以經夜晚近11:30,客人喧囂的噪音，周遭住戶的安寧與休息皆受到傷害;這有些自私!
如果一切都很美好，但是你們的美好是建立在別人的容忍與痛苦!
為何不想一個兩全其美的方式，好好製造美味與美好？
好好把美味與美好帶給大家，而不是一些人快樂，另一些人就要倒楣!
如果顧客知道，來消費，是把自己的快樂建立在其他人的痛苦，事後，還有被詛咒的感覺，應該也不是很快樂!
想辦法改善，使大家衷心祝福你們生意興隆，將來必然有好發展!
創業不易，要發展更不容易!但是不製造噪音不難!
賺錢很好，賺到別人的祝福更好!","If everything is delicious, but with the noise of the hustle and bustle of the guests, the tranquility and rest of the surrounding residents are harmed; this is a bit selfish!
If everything is beautiful, but your beauty is based on the tolerance and pain of others!
Why don't you want to make deliciousness and beauty in a way in both beautiful ways?
Give everyone deliciousness and beauty, not some people, others are going to fall down!
If the customer knows, coming to spend is to build their happiness in the pain of others. Afterwards, there is a feeling of being cursed. It should not be very happy!
Find a way to improve, so that everyone will sincerely wish you a prosperous business, and there will be a good development in the future!
It is not easy to start a business, and it is not easy to develop! But it is not difficult to make noise!
It is better to make money, it is better to earn others' blessings!",0.335,0.114,0.551,0.996
"店內環境乾淨，店員服務親切熱血，
一夜干很好吃，明太子山藥必點，
限量的鮭魚頭CP值超高
大推👍👍老闆老家自養的蛤蠣肥美好吃，
內湖喝酒唯一首選","The environment in the store is clean, and the clerk service has cordial blood,
It is delicious for drying overnight.
Limited salmon head CP value is super high
Big push boss's self -supported clam oyster fat is beautiful,
The only choice for drinking in Neihu",0.321,0.032,0.646,0.9517
令人感到放鬆的居酒屋，一樓窗邊的座位十分有特色。燒物及丼飯十分推薦，盛合剌身新鮮，刺身的擺盤可以再更美一些。,"The relaxed izakaya, the seats by the window on the first floor are very distinctive.The roasted and rice rice are very recommended. Shenghe's body is fresh, and the sashimi plate can be more beautiful.",0.282,0.0,0.718,0.8953
"東西好吃 物超所值
這員工讓我嫑嫑的 如家人般開心！","Extra is delicious and super worthy
This employee makes me happy as a family!",0.592,0.0,0.408,0.9381
價格有點小貴，但氣氛很好，食物也不錯，喝酒很盡興。,"The price is a bit expensive, but the atmosphere is very good, the food is also good, and drinking is very happy.",0.418,0.0,0.582,0.9396
"3.8星。
環境不錯，性價比尚可。","3.8 Star.
The environment is good and the price is still available.",0.209,0.0,0.791,0.4404
普通，食物的等級跟不上價格，不難吃，但是價格太高，這個價格我會留著吃其他的，下次不會再去。,"Ordinary, the level of food cannot keep up with the price and it is not difficult to eat, but the price is too high. I will keep the price of this price and will not go again next time.",0.039,0.0,0.961,0.1419
服候超好，東西好吃，員工超美，趕快來吃!!,"The service is super good, the things are delicious, the employees are super beautiful, come and eat !!",0.592,0.0,0.408,0.9632
肉串還不錯,The meat skewers are not bad,0.363,0.0,0.637,0.431
價格不會太貴，環境很不錯，我很喜歡一樓的開放式設計，沒有什麼雷，推大阪燒！,"The price will not be too expensive, the environment is very good. I like the open design on the first floor. There is no thunder, push Osaka burning!",0.187,0.066,0.747,0.6185
"上餐速度ok,餐點不算貴也中規中矩，蠻適合小酌閒聊～～","The speed of meal is OK, the meal is not expensive and it is quite satisfactory, it is quite suitable for drinking and chatting ~~",0.104,0.0,0.896,0.4201
內湖人必來的聖地😍下班跟同事朋友小酌超讚,The Holy Land of Neihu people will come to get off work with colleagues and friends after work.,0.154,0.0,0.846,0.4767
還不錯來蠻多次了，價錢稍高，兩個人通常都要吃破千,"It's not bad, it's a long time, the price is slightly higher, and both people usually eat a thousand",0.137,0.0,0.863,0.431
專門來看寶寶跟小葶，東西超好吃！,"Looking at the baby and Xiaoyu, things are super delicious!",0.497,0.0,0.503,0.8356
"東西很好吃，酒又好喝。

苡恩服務很好。","Things are delicious, and wine is delicious.

Yin En service is very good.",0.514,0.0,0.486,0.8908
東西好吃，裝潢氣氛佳，服務親切。,"The things are delicious, the decoration atmosphere is good, and the service is cordial.",0.355,0.0,0.645,0.765
好吃美味服務又好～下班放鬆好去處,It's good to be delicious and delicious ~ Relax from get off work,0.595,0.0,0.405,0.9217
海鮮新鮮又好吃，自釀的梅酒也很好喝，會想再光顧的店,"The seafood is fresh and delicious, and the self -brewed plum wine is also delicious.",0.447,0.0,0.553,0.8658
東西好吃 服務態度一級棒 一定會再去,The good service attitude of things will go again,0.266,0.0,0.734,0.4404
下班後來小酌一杯放鬆的的首選推～推,"After get off work, I will have a drink of relaxation. Push ~ Push",0.207,0.0,0.793,0.5267
寶寶與詠瑄 兩個人漂亮 個性溫柔 服務體貼 值得一來再來,"Baby and Yongxuan are beautiful and gentle, gentle service, and thoughtfulness is worthwhile again",0.625,0.0,0.375,0.9325
好吃～ 推大阪燒～,It's delicious ~ Push Osaka Burn ~,0.381,0.0,0.619,0.5719
好吃 回訪很多次 會一直再來！,It will come again for many times!,0.0,0.0,1.0,0.0
食材美味，但上菜時快時慢，酒很不錯,"The ingredients are delicious, but the food is fast when the food is fast, the wine is very good",0.281,0.0,0.719,0.7677
好吃 店員親切但偶爾會沒笑容 加油,"The delicious shop clerk is kind but occasionally without smiling, come on",0.278,0.171,0.55,0.1895
他只不過是瘦的不明顯,He is just thin and not obvious,0.0,0.0,1.0,0.0
食材新鮮，是個週末聚會的好地方,Fresh ingredients are a good place for weekend gatherings,0.426,0.0,0.574,0.6369
朋友聚餐聊天的好去處,A good place for friends to eat and chat,0.462,0.0,0.538,0.7184
烤物都還不錯吃～,Baked items are pretty good ~,0.604,0.0,0.396,0.7269
內湖最好的居酒屋酒吧之一。有很多選擇。食物確實很合胃口，但有點貴。一個不錯的地方，氣氛很好，可以與朋友或同事一起喝一杯冷飲。服務往往很慢，但食物值得等待。該地區周圍停車可能比較困難，但附近有許多公共交通工具。如果有機會的話一定要試試看。,"One of the best izakaya bars in Neihu.There are many options.Food is really appetizing, but a bit expensive.A good place, the atmosphere is very good, you can drink a glass of cold drinks with friends or colleagues.Services are often very slow, but food is worth waiting.Parking around the area may be difficult, but there are many public transportation nearby.If you have a chance, you must try it.",0.238,0.039,0.723,0.9476
食物還不錯，我最喜歡的是青龍牛肉串，不辣，調味完美！  這個地方主要關心的不是食物，而是它的服務和上菜的速度。  在整整45分鐘的時間裡，只上了一道菜（3串），我和朋友在等待中已經很餓了，又擔心上菜速度太快而點不上菜。  當時餐廳並不擁擠，但看起來他們人手不足，無法正常表演。一道菜從來沒有來過。,"The food is pretty good. My favorite is the green dragon beef skewers. It is not spicy and perfect!This place is mainly concerned about food, but its service and the speed of serving.For 45 minutes, only one dish (3 skewers) were put in. My friends and I were already hungry in waiting, and I was worried that the speed of serving was too fast and could not order.At that time, the restaurant was not crowded, but it seemed that they were insufficient and could not perform normally.A dish has never been here.",0.105,0.028,0.867,0.7712
不錯！不錯的小地方。,good!Good small place.,0.0,0.0,1.0,0.0
日式餐廳，菜餚美味，價格合理。不過由於他們的店是半開放的，所以去的時候太熱了，如果你夏天去的話盡量找二樓的座位。,"Japanese -style restaurants, delicious dishes and reasonable prices.However, because their shop is semi -open, it is too hot when you go. If you go in summer, try to find the seat on the second floor.",0.098,0.0,0.902,0.5719
食物很棒😋,Food is great 棒,0.577,0.0,0.423,0.6249
服務還可以。但食物價格過高，品質也很一般：/如果你真的必須在附近吃飯，這裡可能是個選擇。但我更願意進一步尋找內湖的其他更好的選擇。,"The service is okay.But the price of food is too high, and the quality is very average:/If you really have to eat nearby, this may be a choice.But I am more willing to find other better choices in Neihu.",0.071,0.0,0.929,0.4404
這個地方已經去過兩次了。強烈推薦。我和我的朋友認為這是一個價格合理的此類食物的地方。,This place has been there twice.Strongly recommended.My friends and I think this is a place where a reasonable price is.,0.14,0.0,0.86,0.4767
內湖的這個可愛的地方很有趣，很有創意，是一邊喝啤酒和一些飲料一邊吃美味的日式啤酒食物的好地方。,This cute place in Neihu is very interesting and creative. It is a good place to eat beer and some drinks while eating delicious Japanese beer food.,0.417,0.0,0.583,0.9409
良好的服務,Good service,0.744,0.0,0.256,0.4404
牛肉串好好吃，一夜乾也好吃。,"The beef skewers are delicious, and it is delicious overnight.",0.481,0.0,0.519,0.8126
如果你想享受台灣日本料理，這裡是一個不錯的選擇,"If you want to enjoy Taiwanese Japanese cuisine, this is a good choice",0.425,0.0,0.575,0.7506
有點膨脹了。食物很好。很難找到停車位。,A little swollen.The food is very good.It's hard to find parking spaces.,0.0,0.132,0.868,-0.1725
好吃好喝的日式居酒屋,Delicious Japanese -style izakaya,0.552,0.0,0.448,0.5719
好吃,tasty,0.0,0.0,1.0,0.0
好吃！尤其是牛小排,tasty!Especially Niu Xiaolu,0.0,0.0,1.0,0.0
海尼根生啤👍,Hynagen Raw Beer 啤,0.0,0.0,1.0,0.0
晚上和朋友一起喝酒的好地方。美味的食物和啤酒！,A good place to drink with friends at night.Delicious food and beer!,0.386,0.0,0.614,0.7424
服務好,Good service,0.744,0.0,0.256,0.4404
不錯的日本小酒吧，有烤肉和生魚片,"Good Japanese bar, there are barbecue and sashimi",0.293,0.0,0.707,0.4404
驚人的！,Amazing!,1.0,0.0,0.0,0.6239
推推推！好吃,Push push!tasty,0.0,0.0,1.0,0.0
不錯，服務好，但有點貴。,"Yes, good service, but a bit expensive.",0.432,0.0,0.568,0.4215
好吃 吃的很爽😂 …,It's delicious and delicious 很 ...,0.649,0.0,0.351,0.8126
食物很好吃～～,The food is delicious ~~,0.481,0.0,0.519,0.5719
好吃，有人情味！,"It's delicious, human!",0.666,0.0,0.334,0.6114
好吃,tasty,0.0,0.0,1.0,0.0
非常好吃！,Very delicious!,0.811,0.0,0.189,0.6468
烤的都很好吃,The baked is delicious,0.552,0.0,0.448,0.5719
好的,OK,1.0,0.0,0.0,0.296
團圓的好地方😀 …,A good place for reunion ...,0.367,0.0,0.633,0.4404
超好吃,Super delicious,1.0,0.0,0.0,0.8225
下班小酌的好地方,Good place to get off work,0.367,0.0,0.633,0.4404
好吃,tasty,0.0,0.0,1.0,0.0
好吃，好喝，好地方。 。 。 。,"It's delicious, delicious, good place.EssenceEssenceEssence",0.837,0.0,0.163,0.8834
一顆隱藏的寶石，氛圍極佳。,A hidden gem with excellent atmosphere.,0.425,0.0,0.575,0.5719
好吃,tasty,0.0,0.0,1.0,0.0
三星五星都可,Samsung five -star can,0.0,0.0,1.0,0.0
好吃👍 …,Delicious 👍 ...,0.552,0.0,0.448,0.5719
好吃,tasty,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
爽,Cool,1.0,0.0,0.0,0.3182
好吃😎 …,Delicious 😎 ...,0.626,0.0,0.374,0.7717
酒好喝👍,Drinking good 👍,0.492,0.0,0.508,0.4404
蛤蜊真的很肥美,The clams are really fat,0.0,0.0,1.0,0.0
精彩的,Splendid,1.0,0.0,0.0,0.5859
人均不低,Per capita is not low,0.312,0.0,0.688,0.2057
可接受,Acceptable,1.0,0.0,0.0,0.3182
好吃！,tasty!,0.0,0.0,1.0,0.0
好吃!,tasty!,0.0,0.0,1.0,0.0
好吃。,tasty.,0.0,0.0,1.0,0.0
好吃！,tasty!,0.0,0.0,1.0,0.0
很普通,Very ordinary,0.0,0.0,1.0,0.0
好吃,tasty,0.0,0.0,1.0,0.0
太棒了！,marvelous!,1.0,0.0,0.0,0.636
好好吃,Delicious,1.0,0.0,0.0,0.5719
偉大的,Great,1.0,0.0,0.0,0.6249
美味👍,Delicious 👍,0.649,0.0,0.351,0.5719
沒有一道雷！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！,No thunder!IntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersection,0.0,0.714,0.286,-0.3595
好的,OK,1.0,0.0,0.0,0.296
