Original,EN,Positive,Negative,Neutral,Compound
"食物好吃,貓咪也很親人, 溫暖又療癒的居酒屋","The food is delicious, the cat is also very relative, the warm and healing izakaya",0.311,0.0,0.689,0.7063
"東西好吃，服務 又有 眼神死的貓主陪伴親切的XD
#別讓貓主不開心","The stuff is delicious, the service and the dying cat owner will accompany the intimate XD
#Don't make the cat owner unhappy",0.274,0.093,0.633,0.7531
有貓咪坐台🤣💕 …,There are cats sitting on the stage ...,0.0,0.0,1.0,0.0
"很認真的老闆
十幾年屹立不搖
青春與回憶
全部都在這裡
餐好吃  日本酒超屌超齊全","Very serious boss
Standing up for more than ten years
Youth and Memories
All are here
The meal is delicious Japanese wine",0.146,0.063,0.791,0.4779
貓貓很可愛 餐點多元 酒的選擇也多,"Cats are very cute, and there are many choices for diverse wines",0.23,0.0,0.77,0.5095
"服務親切 地方也挺溫馨
重點酒類多元且具一定專業程度
菜色也相當不錯 值得一推","The service is very warm
The key wine is diverse and has a certain degree of professionalism
The dishes are also pretty good worth push",0.381,0.0,0.619,0.8832
"貓貓超可愛
食物跟酒也都好吃好喝！","Cat is super cute
Food and wine are delicious and delicious!",0.676,0.0,0.324,0.9392
酒類很多，店貓會跑到客人旁邊，東西好吃，要挑對東西吃，價格偏高,"There are many wines, and the shop cats will run to the guests. The things are delicious. You have to choose something to eat. The price is high.",0.121,0.0,0.879,0.5719
服務好。菜色豐富又美味。還有可愛的陪坐喵孩！超推。。。。,Good service.The dishes are rich and delicious.And cute accompanying meow children!Super push.EssenceEssenceEssence,0.521,0.0,0.479,0.8687
食物好吃，又有現場演唱,"The food is delicious, and there are live singing",0.316,0.0,0.684,0.5719
燒烤真的好吃，啤酒也好喝，有時晚上有現場演唱，實在是很讚,"The barbecue is really delicious, and the beer is delicious. Sometimes there are live singing at night.",0.339,0.0,0.661,0.8268
"燒烤料理不錯, 但有養貓, 不時在各桌上下跳來鑽去!","The barbecue dishes are good, but there are cats, and from time to time, jump and go on each table!",0.106,0.0,0.894,0.3054
有幾隻可愛的貓作陪，相當療癒,"There are a few cute cats accompanied by it, which is quite healing",0.2,0.0,0.8,0.4588
東西還不錯，動作也滿快的！但還是以小酌聊天吃點小東西為主。,"Things are not bad, and the movements are full!However, I still take some small things to eat some small things.",0.142,0.0,0.858,0.484
我這個人很簡單，有貓，就給讚,"I am very simple, I have a cat, just like it",0.2,0.0,0.8,0.3612
"來了很多年，
一樣用心的老闆，
餐酒都很不錯","After many years,
The boss of the same heart,
Meal wine is very good",0.381,0.0,0.619,0.8122
餐食好吃、闆娘親切、店貓可愛,"The meal is delicious, the panel mother is kind, the shop cat is cute",0.479,0.0,0.521,0.8779
平價、好吃、好多貓咪好可愛❤️,"Affordable, delicious, a lot of cats so cute ❤️",0.486,0.0,0.514,0.8208
"料理好吃用心，梅酒有點小杯，三口喝完。
中高價位。","The cuisine is delicious, and the plum wine is a little cup, and the mouth is finished.
Mid -high price.",0.163,0.0,0.837,0.5719
下次還要再來探訪貓店長！,Next time I will visit the Cat shop chief again!,0.0,0.0,1.0,0.0
還不錯，但酒的價格稍微高,"Not bad, but the price of wine is slightly higher",0.176,0.0,0.824,0.2323
"晚上適合喝酒的地方，
菜色多樣，
非常美味，","Suitable for drinking at night,
Various dishes,
Very delicious,",0.333,0.0,0.667,0.6115
東西好吃的有貓居酒屋,There are cats with cats and izakaya,0.0,0.0,1.0,0.0
吃了多年的店，口味合宜，價格實惠,"After eating for many years, the taste is suitable, the price is affordable",0.0,0.0,1.0,0.0
整天吵鬧 影響住戶睡眠品質,His noisy all day affects resident sleep quality,0.0,0.195,0.805,-0.1779
親切的服務餐點很好吃,Careful service meals are delicious,0.639,0.0,0.361,0.6486
放鬆一下的秘密基地⋯⋯,Relax the secret base ...,0.42,0.0,0.58,0.4404
價錢蠻貴,Price is pretty expensive,0.516,0.0,0.484,0.4939
飲料和食物都很美味而且有很多選擇。這個地方很安靜，週五晚上人不多。你可以和貓一起玩。推薦嘗試烤蘑菇、牛肉。得分 9/10,"Drinks and food are delicious and have many options.This place is very quiet, there are not many people on Friday night.You can play with cats.It is recommended to try roasting mushrooms and beef.Score 9/10",0.203,0.0,0.797,0.7845
這是愛貓人士的烤肉。店裡有超過 5 隻貓在閒逛。你必須留意他們的脾氣，讀一些內容。哈哈。店裡有很多清酒可供選擇，而且食物價格也很實惠。請注意，除了牡蠣之外，沒有任何其他菜餚。,"This is the cat's barbecue.There were more than 5 cats strolling in the store.You must pay attention to their temper and read some content.Ha ha.There are many sake to choose from in the store, and the price of food is also very affordable.Please note that there are no other dishes except oysters.",0.0,0.116,0.884,-0.6597
"食物很美味。還有他們自製的梅酒是必須的。
可愛但有時脾氣暴躁的貓會四處走動，營造出有趣的氛圍。","The food is delicious.And their homemade plum wine is necessary.
Cats with cute but sometimes irritable cats walk around to create an interesting atmosphere.",0.253,0.128,0.618,0.4678
內湖的健力士啤酒很棒的酒吧！店家人很好，食物也很好吃！請務必過來。,"The Benal Beer in Neihu is a great bar!The shopkeeper is very good, and the food is delicious!Please come over.",0.304,0.0,0.696,0.835
"頂級！這是我 25 年來在台灣（東京生活之後）去過的許多日本餐廳中最好的一家。美味的食物，優質的啤酒，非常輕鬆的氛圍，家貓非常溫柔和友好。喜歡這個地方！

嚐嚐辛辣的煎天婦羅！","Top!This is the best Japanese restaurant in Taiwan (after living in Tokyo) in Taiwan (after living in Tokyo) in 25 years.Delicious food, high -quality beer, very relaxed atmosphere, and the cats are very gentle and friendly.Like this place!

Taste the spicy frying sky!",0.227,0.0,0.773,0.9146
非常酷的居酒屋，有當地的感覺，還有貓,"Very cool izakaya, it feels like local, and cats",0.421,0.0,0.579,0.624
"環境不錯。價位也合理。 聚餐好選擇。
飲品種類滿多的。沒時間限制。用餐起來不會急迫。
店貓可愛親近人","The environment is good.The price is also reasonable.Choose a meal.
There are many types of drinks.No time limit.It won't be urgent when dining.
Shop Cat cute and close people",0.095,0.05,0.855,0.3417
來過這裡很多次了，食物美味，環境完美。,"I've been here many times, the food is delicious and the environment is perfect.",0.381,0.0,0.619,0.8126
跟名字一樣，能在內跟親朋好友小酌的溫馨小屋。裡面的擺設也跟家一樣有親切老闆的特色。,"Like the name, a warm hut that can drink with friends and relatives.The furnishings inside also have the characteristics of the boss as well as the home.",0.294,0.0,0.706,0.8225
在他們的等候名單上等了一個半小時，卻沒有接到回電。回去詢問工作人員是否有房間後，再次被告知要在外面等，只有下一個隨機的夫婦在沒有預訂的情況下走進來坐在我們前面。,"After waiting for one and a half hours on their waiting list, they did not receive a callback.After going back and asking the staff if there was a room, I was told again that they would wait outside. Only the next random couple came in and sat in front of us without booking.",0.0,0.0,1.0,0.0
享用冰鎮啤酒或威士忌和美味佳餚的好地方。工作人員很友善而且很關心顧客。我最喜歡的之一！,Enjoy a good place for iced beer or whiskey and delicious dishes.The staff is very friendly and cares about customers.One of my favorite!,0.539,0.0,0.461,0.963
很棒的現場音樂，貓咪們太可愛了！,"Great live music, cats are so cute!",0.623,0.0,0.377,0.8503
很多被切開的貓，美味的食物，但它肯定需要時間，所以要有耐心哈哈,"Many cut cats, delicious food, but it must take time, so be patient haha",0.35,0.08,0.57,0.7348
食物很美味而且環境非常舒適。甚至還有現場演唱，真是太棒了。,"The food is delicious and the environment is very comfortable.There are even live singing, which is great.",0.342,0.0,0.658,0.8316
好好好好吃,Good and delicious,0.868,0.0,0.132,0.765
喵星人的家,Meow Star's Home,0.0,0.0,1.0,0.0
食物很棒，但份量有點小。要等一段時間才能拿到烤食物~,"The food is great, but the portion is a bit small.You have to wait for a while to get roasted food ~",0.108,0.0,0.892,0.3716
對貓友好，與朋友一起喝啤酒和軟飲料。,"Friendship with cats, drink beer and soft drinks with friends.",0.429,0.0,0.571,0.7184
好吃好聊聊的地方喔！,Delicate and chat!,0.427,0.0,0.573,0.126
料理都蠻美味的,The cooking is pretty delicious,0.697,0.0,0.303,0.7845
是一個舒服又有貓咪陪伴的地方,It's a comfortable place with cats,0.398,0.0,0.602,0.5106
"料理可以接受, 附近喝一杯的好地方","You can accept the cooking, drink a good place nearby",0.407,0.0,0.593,0.6705
好吃，份量大,"It's delicious, the portion is large",0.425,0.0,0.575,0.5719
好吃,tasty,0.0,0.0,1.0,0.0
小酌好地方,Good place,0.744,0.0,0.256,0.4404
喝吧,Drink,0.0,0.0,1.0,0.0
不好吃.,Not delicious.,0.0,0.75,0.25,-0.4585
好的,OK,1.0,0.0,0.0,0.296
👍 …,👍 …,0.0,0.0,1.0,0.0
舒服～ 喵～～～,Comfortable ~ Meow ~~~,0.524,0.0,0.476,0.5106
不好看,Not good -looking,0.0,0.546,0.454,-0.3412
食物好吃,Food is delicious,0.649,0.0,0.351,0.5719
居酒屋,Pub,0.0,0.0,1.0,0.0
